tourney_name,tourney_date,Series,Court,surface,round,Best of,player1_name,player2_name,winner_name,player1_rank,player2_rank,Pts_1,Pts_2,Odd_1,Odd_2,score,tourney_id,match_num,loser_name,winner_id,loser_id
Open 13,2025-02-10,ATP250,Indoor,Hard,1st Round,3,R Collignon,H Medjedovic,H Medjedovic,122,96,491,617,3.4,1.33,3-6 4-6,2025,329,R Collignon,h_medjedovic,r_collignon
Open 13,2025-02-10,ATP250,Indoor,Hard,1st Round,3,O Virtanen,S Korda,O Virtanen,98,23,614,2000,3.2,1.36,6-7 7-6 6-4,2025,330,S Korda,o_virtanen,s_korda
Open 13,2025-02-10,ATP250,Indoor,Hard,1st Round,3,Van De Zandschulp B.,L Sonego,L Sonego,85,35,672,1376,2.0,1.8,1-6 6-3 3-6,2025,331,Van De Zandschulp B.,l_sonego,van_de_zandschulp_b.
Open 13,2025-02-11,ATP250,Indoor,Hard,1st Round,3,D Altmaier,L Nardi,D Altmaier,80,83,728,681,2.0,1.8,6-2 6-2,2025,332,L Nardi,d_altmaier,l_nardi
Open 13,2025-02-11,ATP250,Indoor,Hard,1st Round,3,R Gasquet,A Bublik,A Bublik,128,48,478,1130,2.3,1.62,4-6 4-6,2025,333,R Gasquet,a_bublik,r_gasquet
Open 13,2025-02-11,ATP250,Indoor,Hard,1st Round,3,Van Assche L.,B Bonzi,Van Assche L.,164,64,346,911,2.63,1.5,3-6 6-3 7-6,2025,334,B Bonzi,van_assche_l.,b_bonzi
Open 13,2025-02-11,ATP250,Indoor,Hard,1st Round,3,M Guinard,JL Struff,JL Struff,280,46,191,1200,4.5,1.2,5-7 6-7,2025,335,M Guinard,jl_struff,m_guinard
Open 13,2025-02-11,ATP250,Indoor,Hard,1st Round,3,N Borges,S Wawrinka,N Borges,39,158,1345,361,1.57,2.38,6-7 7-6 6-3,2025,336,S Wawrinka,n_borges,s_wawrinka
Open 13,2025-02-11,ATP250,Indoor,Hard,1st Round,3,C Chidekh,Z Bergs,Z Bergs,189,62,317,932,3.2,1.36,4-6 4-6,2025,337,C Chidekh,z_bergs,c_chidekh
Open 13,2025-02-11,ATP250,Indoor,Hard,1st Round,3,Zh Zhang,Q Halys,Zh Zhang,52,74,1050,756,1.73,2.1,6-3 6-7 7-6,2025,338,Q Halys,zh_zhang,q_halys
Open 13,2025-02-12,ATP250,Indoor,Hard,1st Round,3,A Gea,H Grenier,H Grenier,306,202,171,306,1.73,2.1,5-7 4-6,2025,339,A Gea,h_grenier,a_gea
Open 13,2025-02-12,ATP250,Indoor,Hard,1st Round,3,P Herbert,H Mayot,P Herbert,192,136,315,447,1.91,1.91,2-6 7-5 6-3,2025,340,H Mayot,p_herbert,h_mayot
Open 13,2025-02-12,ATP250,Indoor,Hard,2nd Round,3,O Virtanen,D Altmaier,D Altmaier,98,80,614,728,1.73,2.1,4-6 3-6,2025,341,O Virtanen,d_altmaier,o_virtanen
Open 13,2025-02-12,ATP250,Indoor,Hard,2nd Round,3,H Medjedovic,K Khachanov,H Medjedovic,96,21,617,2210,2.3,1.62,6-2 6-3,2025,342,K Khachanov,h_medjedovic,k_khachanov
Open 13,2025-02-12,ATP250,Indoor,Hard,2nd Round,3,A Bublik,U Humbert,U Humbert,48,17,1130,2625,3.75,1.29,6-7 4-6,2025,343,A Bublik,u_humbert,a_bublik
Open 13,2025-02-13,ATP250,Indoor,Hard,2nd Round,3,Z Bergs,N Borges,Z Bergs,62,39,932,1345,1.73,2.1,6-2 6-7 6-2,2025,344,N Borges,z_bergs,n_borges
Open 13,2025-02-13,ATP250,Indoor,Hard,2nd Round,3,H Hurkacz,Zh Zhang,Zh Zhang,20,52,2305,1050,1.25,4.0,4-6 7-6 3-6,2025,345,H Hurkacz,zh_zhang,h_hurkacz
Open 13,2025-02-13,ATP250,Indoor,Hard,2nd Round,3,D Medvedev,P Herbert,D Medvedev,8,192,3830,315,1.14,5.5,6-2 6-4,2025,346,P Herbert,d_medvedev,p_herbert
Open 13,2025-02-13,ATP250,Indoor,Hard,2nd Round,3,H Grenier,JL Struff,JL Struff,202,46,306,1200,3.2,1.36,4-6 7-5 4-6,2025,347,H Grenier,jl_struff,h_grenier
Open 13,2025-02-14,ATP250,Indoor,Hard,Quarterfinals,3,U Humbert,L Sonego,U Humbert,17,35,2625,1376,1.36,3.2,6-4 6-4,2025,348,L Sonego,u_humbert,l_sonego
Open 13,2025-02-14,ATP250,Indoor,Hard,Quarterfinals,3,JL Struff,D Medvedev,D Medvedev,46,8,1200,3830,4.33,1.19,3-6 2-6,2025,349,JL Struff,d_medvedev,jl_struff
Open 13,2025-02-14,ATP250,Indoor,Hard,Quarterfinals,3,H Medjedovic,D Altmaier,H Medjedovic,96,80,617,728,1.44,2.75,7-5 6-7 6-4,2025,350,D Altmaier,h_medjedovic,d_altmaier
Open 13,2025-02-15,ATP250,Indoor,Hard,Semifinals,3,Z Bergs,U Humbert,U Humbert,62,17,932,2625,3.2,1.36,4-6 4-6,2025,351,Z Bergs,u_humbert,z_bergs
Open 13,2025-02-15,ATP250,Indoor,Hard,Semifinals,3,H Medjedovic,D Medvedev,H Medjedovic,96,8,617,3830,3.75,1.29,6-3 6-2,2025,352,D Medvedev,h_medjedovic,d_medvedev
Open 13,2025-02-16,ATP250,Indoor,Hard,The Final,3,H Medjedovic,U Humbert,U Humbert,96,17,617,2625,3.0,1.4,6-7 4-6,2025,353,H Medjedovic,u_humbert,h_medjedovic
Qatar Exxon Mobil Open,2025-02-17,ATP500,Outdoor,Hard,1st Round,3,O Connell C.,H Habib,O Connell C.,82,166,730,341,1.3,3.5,7-6 7-6,2025,354,H Habib,o_connell_c.,h_habib
Qatar Exxon Mobil Open,2025-02-17,ATP500,Outdoor,Hard,1st Round,3,G Dimitrov,J Lehecka,J Lehecka,15,25,2745,1835,2.1,1.73,4-6 4-6,2025,355,G Dimitrov,j_lehecka,g_dimitrov
Qatar Exxon Mobil Open,2025-02-17,ATP500,Outdoor,Hard,1st Round,3,F Marozsan,A Dougaz,F Marozsan,57,216,1010,265,1.17,5.0,7-5 6-3,2025,356,A Dougaz,f_marozsan,a_dougaz
Qatar Exxon Mobil Open,2025-02-17,ATP500,Outdoor,Hard,1st Round,3,M Cilic,C Alcaraz,C Alcaraz,192,3,313,7410,17.0,1.03,4-6 4-6,2025,357,M Cilic,c_alcaraz,m_cilic
Qatar Exxon Mobil Open,2025-02-17,ATP500,Outdoor,Hard,1st Round,3,J Draper,A Popyrin,J Draper,16,27,2680,1800,1.4,3.0,6-2 7-6,2025,358,A Popyrin,j_draper,a_popyrin
Qatar Exxon Mobil Open,2025-02-18,ATP500,Outdoor,Hard,1st Round,3,R Safiullin,De Minaur A.,De Minaur A.,71,8,823,3735,8.0,1.08,1-6 5-7,2025,359,R Safiullin,de_minaur_a.,r_safiullin
Qatar Exxon Mobil Open,2025-02-18,ATP500,Outdoor,Hard,1st Round,3,Van De Zandschulp B.,A Shelbayh,Van De Zandschulp B.,87,267,672,201,1.2,4.5,7-5 6-3,2025,360,A Shelbayh,van_de_zandschulp_b.,a_shelbayh
Qatar Exxon Mobil Open,2025-02-18,ATP500,Outdoor,Hard,1st Round,3,Zh Zhang,L Nardi,L Nardi,49,85,1100,674,1.62,2.3,4-6 3-6,2025,361,Zh Zhang,l_nardi,zh_zhang
Qatar Exxon Mobil Open,2025-02-18,ATP500,Outdoor,Hard,1st Round,3,N Borges,O Virtanen,N Borges,39,92,1345,639,1.4,3.0,7-6 6-3,2025,362,O Virtanen,n_borges,o_virtanen
Qatar Exxon Mobil Open,2025-02-18,ATP500,Outdoor,Hard,1st Round,3,Bautista Agut R.,Z Bergs,Z Bergs,54,58,1052,1007,2.1,1.73,4-6 6-7,2025,363,Bautista Agut R.,z_bergs,bautista_agut_r.
Qatar Exxon Mobil Open,2025-02-18,ATP500,Outdoor,Hard,1st Round,3,T Griekspoor,JL Struff,T Griekspoor,51,44,1080,1200,1.57,2.38,7-6 7-6,2025,364,JL Struff,t_griekspoor,jl_struff
Qatar Exxon Mobil Open,2025-02-18,ATP500,Outdoor,Hard,1st Round,3,A Bublik,A Rublev,A Rublev,48,10,1105,3220,3.75,1.29,3-6 4-6,2025,365,A Bublik,a_rublev,a_bublik
Qatar Exxon Mobil Open,2025-02-18,ATP500,Outdoor,Hard,1st Round,3,D Medvedev,K Khachanov,D Medvedev,6,21,3930,2210,1.57,2.38,4-6 7-5 6-3,2025,366,K Khachanov,d_medvedev,k_khachanov
Qatar Exxon Mobil Open,2025-02-18,ATP500,Outdoor,Hard,1st Round,3,Q Halys,F Auger-Aliassime,F Auger-Aliassime,79,23,734,1965,4.0,1.25,6-4 4-6 6-7,2025,367,Q Halys,f_auger-aliassime,q_halys
Qatar Exxon Mobil Open,2025-02-18,ATP500,Outdoor,Hard,1st Round,3,M Berrettini,N Djokovic,M Berrettini,35,7,1430,3900,3.75,1.29,7-6 6-2,2025,368,N Djokovic,m_berrettini,n_djokovic
Qatar Exxon Mobil Open,2025-02-18,ATP500,Outdoor,Hard,1st Round,3,S Tsitsipas,H Medjedovic,H Medjedovic,11,73,3095,782,1.44,2.75,6-7 7-5 6-7,2025,369,S Tsitsipas,h_medjedovic,s_tsitsipas
Qatar Exxon Mobil Open,2025-02-19,ATP500,Outdoor,Hard,2nd Round,3,De Minaur A.,Van De Zandschulp B.,De Minaur A.,8,87,3735,672,1.14,5.5,6-4 6-4,2025,370,Van De Zandschulp B.,de_minaur_a.,van_de_zandschulp_b.
Qatar Exxon Mobil Open,2025-02-19,ATP500,Outdoor,Hard,2nd Round,3,N Borges,A Rublev,A Rublev,39,10,1345,3220,3.5,1.3,3-6 4-6,2025,371,N Borges,a_rublev,n_borges
Qatar Exxon Mobil Open,2025-02-19,ATP500,Outdoor,Hard,2nd Round,3,J Draper,O Connell C.,J Draper,16,82,2680,730,1.2,4.5,6-2 6-1,2025,372,O Connell C.,j_draper,o_connell_c.
Qatar Exxon Mobil Open,2025-02-19,ATP500,Outdoor,Hard,2nd Round,3,Z Bergs,D Medvedev,D Medvedev,58,6,1007,3930,3.2,1.36,2-6 1-6,2025,373,Z Bergs,d_medvedev,z_bergs
Qatar Exxon Mobil Open,2025-02-19,ATP500,Outdoor,Hard,2nd Round,3,J Lehecka,F Marozsan,J Lehecka,25,57,1835,1010,1.3,3.5,6-4 6-2,2025,374,F Marozsan,j_lehecka,f_marozsan
Qatar Exxon Mobil Open,2025-02-19,ATP500,Outdoor,Hard,2nd Round,3,L Nardi,C Alcaraz,C Alcaraz,85,3,674,7410,15.0,1.03,1-6 6-4 3-6,2025,375,L Nardi,c_alcaraz,l_nardi
Qatar Exxon Mobil Open,2025-02-19,ATP500,Outdoor,Hard,2nd Round,3,M Berrettini,T Griekspoor,M Berrettini,35,51,1430,1080,1.4,3.0,7-6 6-7 6-4,2025,376,T Griekspoor,m_berrettini,t_griekspoor
Qatar Exxon Mobil Open,2025-02-20,ATP500,Outdoor,Hard,Quarterfinals,3,De Minaur A.,A Rublev,A Rublev,8,10,3735,3220,1.67,2.2,1-6 6-3 6-7,2025,377,De Minaur A.,a_rublev,de_minaur_a.
Qatar Exxon Mobil Open,2025-02-20,ATP500,Outdoor,Hard,Quarterfinals,3,J Lehecka,C Alcaraz,J Lehecka,25,3,1835,7410,4.0,1.25,6-3 3-6 6-4,2025,378,C Alcaraz,j_lehecka,c_alcaraz
Qatar Exxon Mobil Open,2025-02-20,ATP500,Outdoor,Hard,Quarterfinals,3,M Berrettini,J Draper,J Draper,35,16,1430,2680,2.2,1.67,6-4 4-6 3-6,2025,379,M Berrettini,j_draper,m_berrettini
Qatar Exxon Mobil Open,2025-02-21,ATP500,Outdoor,Hard,Semifinals,3,A Rublev,F Auger-Aliassime,A Rublev,10,23,3220,1965,1.67,2.2,7-5 4-6 7-6,2025,380,F Auger-Aliassime,a_rublev,f_auger-aliassime
Qatar Exxon Mobil Open,2025-02-21,ATP500,Outdoor,Hard,Semifinals,3,J Lehecka,J Draper,J Draper,25,16,1835,2680,2.2,1.67,6-3 6-7 3-6,2025,381,J Lehecka,j_draper,j_lehecka
Qatar Exxon Mobil Open,2025-02-22,ATP500,Outdoor,Hard,The Final,3,A Rublev,J Draper,A Rublev,10,16,3220,2680,2.0,1.8,7-5 5-7 6-1,2025,382,J Draper,a_rublev,j_draper
Rio Open,2025-02-17,ATP500,Outdoor,Clay,1st Round,3,Meligeni Alves F.,A Shevchenko,A Shevchenko,149,103,382,568,1.67,2.2,4-6 2-6,2025,383,Meligeni Alves F.,a_shevchenko,meligeni_alves_f.
Rio Open,2025-02-17,ATP500,Outdoor,Clay,1st Round,3,N Jarry,JM Cerundolo,N Jarry,47,127,1175,464,1.4,3.0,4-6 6-3 6-4,2025,384,JM Cerundolo,n_jarry,jm_cerundolo
Rio Open,2025-02-17,ATP500,Outdoor,Clay,1st Round,3,G Heide,F Comesana,F Comesana,162,86,359,673,2.3,1.62,6-7 7-6 3-6,2025,385,G Heide,f_comesana,g_heide
Rio Open,2025-02-17,ATP500,Outdoor,Clay,1st Round,3,T Monteiro,Diaz Acosta F.,T Monteiro,99,119,590,498,1.8,2.0,3-6 6-3 7-6,2025,386,Diaz Acosta F.,t_monteiro,diaz_acosta_f.
Rio Open,2025-02-18,ATP500,Outdoor,Clay,1st Round,3,Seyboth Wild T.,J Munar,J Munar,75,55,757,1032,2.1,1.73,4-6 6-3 0-6,2025,387,Seyboth Wild T.,j_munar,seyboth_wild_t.
Rio Open,2025-02-18,ATP500,Outdoor,Clay,1st Round,3,CH Tseng,A Tabilo,CH Tseng,125,28,480,1690,4.0,1.25,6-2 7-5,2025,388,A Tabilo,ch_tseng,a_tabilo
Rio Open,2025-02-18,ATP500,Outdoor,Clay,1st Round,3,R Burruchaga,S Baez,S Baez,137,31,435,1510,3.39,1.34,3-6 5-7,2025,389,R Burruchaga,s_baez,r_burruchaga
Rio Open,2025-02-18,ATP500,Outdoor,Clay,1st Round,3,D Dzumhur,D Lajovic,D Dzumhur,97,83,619,692,2.75,1.44,6-3 6-4,2025,390,D Lajovic,d_dzumhur,d_lajovic
Rio Open,2025-02-18,ATP500,Outdoor,Clay,1st Round,3,C Moutet,T Etcheverry,T Etcheverry,66,43,897,1215,3.2,1.36,3-6 6-7,2025,391,C Moutet,t_etcheverry,c_moutet
Rio Open,2025-02-18,ATP500,Outdoor,Clay,1st Round,3,M Navone,Carballes Baena R.,M Navone,46,53,1195,1071,1.53,2.5,6-4 6-3,2025,392,Carballes Baena R.,m_navone,carballes_baena_r.
Rio Open,2025-02-18,ATP500,Outdoor,Clay,1st Round,3,M Barrios,J Faria,J Faria,139,107,432,561,1.62,2.3,2-6 5-7,2025,393,M Barrios,j_faria,m_barrios
Rio Open,2025-02-18,ATP500,Outdoor,Clay,1st Round,3,F Cerundolo,H Gaston,F Cerundolo,26,93,1825,636,1.14,5.5,7-6 6-0,2025,394,H Gaston,f_cerundolo,h_gaston
Rio Open,2025-02-18,ATP500,Outdoor,Clay,1st Round,3,Y Bu,A Zverev,A Zverev,69,2,847,8135,13.0,1.04,6-7 4-6,2025,395,Y Bu,a_zverev,y_bu
Rio Open,2025-02-18,ATP500,Outdoor,Clay,1st Round,3,Ugo Carabelli C.,P Martinez,Ugo Carabelli C.,91,37,644,1385,2.75,1.44,4-6 6-3 6-3,2025,396,P Martinez,ugo_carabelli_c.,p_martinez
Rio Open,2025-02-19,ATP500,Outdoor,Clay,1st Round,3,J Fonseca,A Muller,A Muller,68,60,850,953,1.17,5.0,1-6 6-7,2025,397,J Fonseca,a_muller,j_fonseca
Rio Open,2025-02-19,ATP500,Outdoor,Clay,2nd Round,3,F Comesana,N Jarry,F Comesana,86,47,673,1175,2.5,1.53,7-6 6-7 7-6,2025,398,N Jarry,f_comesana,n_jarry
Rio Open,2025-02-19,ATP500,Outdoor,Clay,2nd Round,3,M Navone,S Baez,S Baez,46,31,1195,1510,1.73,2.1,4-6 6-1 3-6,2025,399,M Navone,s_baez,m_navone
Rio Open,2025-02-19,ATP500,Outdoor,Clay,2nd Round,3,A Zverev,A Shevchenko,A Zverev,2,103,8135,568,1.08,8.0,7-6 7-6,2025,400,A Shevchenko,a_zverev,a_shevchenko
Rio Open,2025-02-20,ATP500,Outdoor,Clay,2nd Round,3,T Monteiro,CH Tseng,CH Tseng,99,125,590,480,1.44,2.75,7-6 3-6 6-7,2025,401,T Monteiro,ch_tseng,t_monteiro
Rio Open,2025-02-20,ATP500,Outdoor,Clay,2nd Round,3,J Faria,J Munar,J Faria,107,55,561,1032,3.4,1.33,6-4 2-6 6-3,2025,402,J Munar,j_faria,j_munar
Rio Open,2025-02-20,ATP500,Outdoor,Clay,2nd Round,3,D Dzumhur,Ugo Carabelli C.,Ugo Carabelli C.,97,91,619,644,2.3,1.62,4-6 4-6,2025,403,D Dzumhur,ugo_carabelli_c.,d_dzumhur
Rio Open,2025-02-20,ATP500,Outdoor,Clay,2nd Round,3,F Cerundolo,L Darderi,F Cerundolo,26,61,1825,945,1.29,3.75,6-7 6-3 6-2,2025,404,L Darderi,f_cerundolo,l_darderi
Rio Open,2025-02-21,ATP500,Outdoor,Clay,2nd Round,3,T Etcheverry,A Muller,A Muller,43,60,1215,953,1.44,2.75,5-7 6-7,2025,405,T Etcheverry,a_muller,t_etcheverry
Rio Open,2025-02-21,ATP500,Outdoor,Clay,Quarterfinals,3,S Baez,CH Tseng,S Baez,31,125,1510,480,1.36,3.2,6-4 6-1,2025,406,CH Tseng,s_baez,ch_tseng
Rio Open,2025-02-21,ATP500,Outdoor,Clay,Quarterfinals,3,J Faria,Ugo Carabelli C.,Ugo Carabelli C.,107,91,561,644,2.2,1.67,6-7 4-6,2025,407,J Faria,ugo_carabelli_c.,j_faria
Rio Open,2025-02-21,ATP500,Outdoor,Clay,Quarterfinals,3,F Comesana,A Zverev,F Comesana,86,2,673,8135,6.0,1.13,4-6 6-3 6-4,2025,408,A Zverev,f_comesana,a_zverev
Rio Open,2025-02-22,ATP500,Outdoor,Clay,Quarterfinals,3,F Cerundolo,A Muller,A Muller,26,60,1825,953,1.5,2.63,5-7 1-6,2025,409,F Cerundolo,a_muller,f_cerundolo
Rio Open,2025-02-22,ATP500,Outdoor,Clay,Semifinals,3,S Baez,Ugo Carabelli C.,S Baez,31,91,1510,644,1.36,3.2,3-6 6-1 6-1,2025,410,Ugo Carabelli C.,s_baez,ugo_carabelli_c.
Rio Open,2025-02-22,ATP500,Outdoor,Clay,Semifinals,3,F Comesana,A Muller,A Muller,86,60,673,953,2.5,1.53,5-7 7-6 3-6,2025,411,F Comesana,a_muller,f_comesana
Rio Open,2025-02-23,ATP500,Outdoor,Clay,The Final,3,S Baez,A Muller,S Baez,31,60,1510,953,1.73,2.1,6-2 6-3,2025,412,A Muller,s_baez,a_muller
Abierto Mexicano,2025-02-25,ATP500,Outdoor,Hard,1st Round,3,A Rinderknech,C Ruud,C Ruud,61,5,911,4325,4.5,1.2,4-6 3-6,2025,413,A Rinderknech,c_ruud,a_rinderknech
Abierto Mexicano,2025-02-25,ATP500,Outdoor,Hard,1st Round,3,T Machac,J Mensik,T Machac,25,54,1855,1042,1.67,2.2,6-4 2-6 6-3,2025,414,J Mensik,t_machac,j_mensik
Abierto Mexicano,2025-02-25,ATP500,Outdoor,Hard,1st Round,3,M Kecmanovic,D Altmaier,D Altmaier,44,76,1236,768,1.44,2.75,6-4 4-6 3-6,2025,415,M Kecmanovic,d_altmaier,m_kecmanovic
Abierto Mexicano,2025-02-25,ATP500,Outdoor,Hard,1st Round,3,B Shelton,F Cobolli,B Shelton,14,39,2930,1345,1.29,3.75,7-6 7-6,2025,416,F Cobolli,b_shelton,f_cobolli
Abierto Mexicano,2025-02-25,ATP500,Outdoor,Hard,1st Round,3,A Walton,M Giron,M Giron,97,52,616,1060,2.75,1.44,6-7 2-6,2025,417,A Walton,m_giron,a_walton
Abierto Mexicano,2025-02-25,ATP500,Outdoor,Hard,1st Round,3,D Goffin,R Hijikata,D Goffin,63,82,906,735,1.67,2.2,6-2 6-3,2025,418,R Hijikata,d_goffin,r_hijikata
Abierto Mexicano,2025-02-25,ATP500,Outdoor,Hard,1st Round,3,C Norrie,L Tien,L Tien,74,83,784,732,1.8,2.0,6-7 3-6,2025,419,C Norrie,l_tien,c_norrie
Abierto Mexicano,2025-02-25,ATP500,Outdoor,Hard,1st Round,3,T Paul,G Diallo,T Paul,10,89,3280,665,1.3,3.5,6-2 6-2,2025,420,G Diallo,t_paul,g_diallo
Abierto Mexicano,2025-02-26,ATP500,Outdoor,Hard,1st Round,3,A Vukic,Pacheco Mendez R.,Pacheco Mendez R.,66,356,868,142,1.22,4.33,5-7 6-4 6-7,2025,421,A Vukic,pacheco_mendez_r.,a_vukic
Abierto Mexicano,2025-02-26,ATP500,Outdoor,Hard,1st Round,3,Davidovich Fokina A.,M Bellucci,Davidovich Fokina A.,48,70,1095,833,1.53,2.5,1-6 7-6 6-2,2025,422,M Bellucci,davidovich_fokina_a.,m_bellucci
Abierto Mexicano,2025-02-26,ATP500,Outdoor,Hard,1st Round,3,Carballes Baena R.,H Rune,H Rune,50,13,1071,2970,3.4,1.33,6-7 3-6,2025,423,Carballes Baena R.,h_rune,carballes_baena_r.
Abierto Mexicano,2025-02-26,ATP500,Outdoor,Hard,1st Round,3,A Zverev,M Arnaldi,A Zverev,2,33,8135,1430,1.29,3.75,6-7 6-3 6-4,2025,424,M Arnaldi,a_zverev,m_arnaldi
Abierto Mexicano,2025-02-26,ATP500,Outdoor,Hard,1st Round,3,B Bonzi,B Nakashima,B Nakashima,62,42,910,1265,2.75,1.44,6-7 5-7,2025,425,B Bonzi,b_nakashima,b_bonzi
Abierto Mexicano,2025-02-26,ATP500,Outdoor,Hard,1st Round,3,D Shapovalov,N Basavareddy,D Shapovalov,32,106,1496,562,1.73,2.1,7-5 6-2,2025,426,N Basavareddy,d_shapovalov,n_basavareddy
Abierto Mexicano,2025-02-26,ATP500,Outdoor,Hard,1st Round,3,Y Bu,A Michelsen,A Michelsen,68,34,847,1420,3.0,1.4,6-2 6-7 6-7,2025,427,Y Bu,a_michelsen,y_bu
Abierto Mexicano,2025-02-26,ATP500,Outdoor,Hard,1st Round,3,F Tiafoe,A Muller,F Tiafoe,18,41,2485,1270,1.3,3.5,6-4 6-2,2025,428,A Muller,f_tiafoe,a_muller
Abierto Mexicano,2025-02-27,ATP500,Outdoor,Hard,2nd Round,3,D Altmaier,T Machac,T Machac,76,25,768,1855,3.75,1.29,6-7 1-6,2025,429,D Altmaier,t_machac,d_altmaier
Abierto Mexicano,2025-02-27,ATP500,Outdoor,Hard,2nd Round,3,D Goffin,B Shelton,D Goffin,63,14,906,2930,3.5,1.3,7-6 6-3,2025,430,B Shelton,d_goffin,b_shelton
Abierto Mexicano,2025-02-27,ATP500,Outdoor,Hard,2nd Round,3,A Michelsen,D Shapovalov,D Shapovalov,34,32,1420,1496,2.5,1.53,4-6 3-6,2025,431,A Michelsen,d_shapovalov,a_michelsen
Abierto Mexicano,2025-02-27,ATP500,Outdoor,Hard,2nd Round,3,L Tien,A Zverev,L Tien,83,2,732,8135,4.33,1.22,6-3 6-4,2025,432,A Zverev,l_tien,a_zverev
Abierto Mexicano,2025-02-27,ATP500,Outdoor,Hard,2nd Round,3,F Tiafoe,Davidovich Fokina A.,Davidovich Fokina A.,18,48,2485,1095,1.91,1.91,3-6 7-6 3-6,2025,433,F Tiafoe,davidovich_fokina_a.,f_tiafoe
Abierto Mexicano,2025-02-28,ATP500,Outdoor,Hard,Quarterfinals,3,T Machac,L Tien,T Machac,25,83,1855,732,1.53,2.5,6-3 7-5,2025,434,L Tien,t_machac,l_tien
Abierto Mexicano,2025-02-28,ATP500,Outdoor,Hard,Quarterfinals,3,D Goffin,B Nakashima,B Nakashima,63,42,906,1265,2.5,1.53,6-7 2-6,2025,435,D Goffin,b_nakashima,d_goffin
Abierto Mexicano,2025-02-28,ATP500,Outdoor,Hard,Quarterfinals,3,D Shapovalov,M Giron,D Shapovalov,32,52,1496,1060,1.44,2.75,4-6 6-3 6-2,2025,436,M Giron,d_shapovalov,m_giron
Abierto Mexicano,2025-02-28,ATP500,Outdoor,Hard,Quarterfinals,3,Pacheco Mendez R.,Davidovich Fokina A.,Davidovich Fokina A.,356,48,142,1095,8.0,1.08,2-6 2-6,2025,437,Pacheco Mendez R.,davidovich_fokina_a.,pacheco_mendez_r.
Abierto Mexicano,2025-03-01,ATP500,Outdoor,Hard,Semifinals,3,T Machac,B Nakashima,T Machac,25,42,1855,1265,1.53,2.5,6-4 1-6 6-4,2025,438,B Nakashima,t_machac,b_nakashima
Abierto Mexicano,2025-03-01,ATP500,Outdoor,Hard,Semifinals,3,D Shapovalov,Davidovich Fokina A.,Davidovich Fokina A.,32,48,1496,1095,1.53,2.5,6-7 6-7,2025,439,D Shapovalov,davidovich_fokina_a.,d_shapovalov
Abierto Mexicano,2025-03-02,ATP500,Outdoor,Hard,The Final,3,T Machac,Davidovich Fokina A.,T Machac,25,48,1855,1095,1.67,2.2,7-6 6-2,2025,440,Davidovich Fokina A.,t_machac,davidovich_fokina_a.
Dubai Tennis Championships,2025-02-24,ATP500,Outdoor,Hard,1st Round,3,F Marozsan,Bautista Agut R.,Bautista Agut R.,55,53,1035,1052,1.5,2.63,6-3 3-6 6-7,2025,441,F Marozsan,bautista_agut_r.,f_marozsan
Dubai Tennis Championships,2025-02-24,ATP500,Outdoor,Hard,1st Round,3,A Popyrin,H Habib,A Popyrin,27,168,1700,339,1.4,3.0,6-2 6-4,2025,442,H Habib,a_popyrin,h_habib
Dubai Tennis Championships,2025-02-24,ATP500,Outdoor,Hard,1st Round,3,D Evans,K Khachanov,K Khachanov,178,24,321,1960,4.5,1.2,1-6 3-6,2025,443,D Evans,k_khachanov,d_evans
Dubai Tennis Championships,2025-02-24,ATP500,Outdoor,Hard,1st Round,3,Z Bergs,A Dougaz,Z Bergs,56,212,1035,265,1.13,6.0,6-3 6-3,2025,444,A Dougaz,z_bergs,a_dougaz
Dubai Tennis Championships,2025-02-24,ATP500,Outdoor,Hard,1st Round,3,L Sonego,S Tsitsipas,S Tsitsipas,35,11,1401,3005,2.5,1.53,6-7 3-6,2025,445,L Sonego,s_tsitsipas,l_sonego
Dubai Tennis Championships,2025-02-24,ATP500,Outdoor,Hard,1st Round,3,G Mpetshi,Zh Zhang,G Mpetshi,29,49,1580,1075,1.73,2.1,6-3 7-6,2025,446,Zh Zhang,g_mpetshi,zh_zhang
Dubai Tennis Championships,2025-02-25,ATP500,Outdoor,Hard,1st Round,3,A Fils,N Borges,N Borges,19,38,2355,1345,1.62,2.3,2-6 1-6,2025,447,A Fils,n_borges,a_fils
Dubai Tennis Championships,2025-02-25,ATP500,Outdoor,Hard,1st Round,3,L Nardi,M Fucsovics,L Nardi,79,88,749,666,2.63,1.5,1-6 6-2 6-3,2025,448,M Fucsovics,l_nardi,m_fucsovics
Dubai Tennis Championships,2025-02-25,ATP500,Outdoor,Hard,1st Round,3,De Minaur A.,M Cilic,M Cilic,8,187,3785,313,1.1,7.0,2-6 6-3 3-6,2025,449,De Minaur A.,m_cilic,de_minaur_a.
Dubai Tennis Championships,2025-02-25,ATP500,Outdoor,Hard,1st Round,3,F Auger-Aliassime,A Bublik,F Auger-Aliassime,21,51,2155,1065,1.29,3.75,7-6 6-7 6-3,2025,450,A Bublik,f_auger-aliassime,a_bublik
Dubai Tennis Championships,2025-02-25,ATP500,Outdoor,Hard,1st Round,3,R Safiullin,T Griekspoor,T Griekspoor,72,47,823,1120,2.1,1.73,7-5 6-7 6-7,2025,451,R Safiullin,t_griekspoor,r_safiullin
