tourney_name,tourney_date,Series,Court,surface,round,Best of,player1_name,player2_name,winner_name,player1_rank,player2_rank,Pts_1,Pts_2,Odd_1,Odd_2,score,tourney_id,match_num,loser_name,winner_id,loser_id
ABN AMRO World Tennis Tournament,20250207,ATP500,Indoor,Hard,Quarterfinals,3,Hubert Hurkacz,Andrey Rublev,Hubert Hurkacz,21,10,2205,3220,2.1,1.73,6-7 6-3 6-4,2025,274,Andrey Rublev,hubert_hurkacz,andrey_rublev
ABN AMRO World Tennis Tournament,20250208,ATP500,Indoor,Hard,Semifinals,3,Mattia Bellucci,Alex De Minaur,Alex De Minaur,92,8,624,3735,4.5,1.17,1-6 2-6,2025,275,Mattia Bellucci,alex_de_minaur,mattia_bellucci
ABN AMRO World Tennis Tournament,20250208,ATP500,Indoor,Hard,Semifinals,3,Carlos Alcaraz,Hubert Hurkacz,Carlos Alcaraz,3,21,7010,2205,1.25,4.0,6-4 6-7 6-3,2025,276,Hubert Hurkacz,carlos_alcaraz,hubert_hurkacz
ABN AMRO World Tennis Tournament,20250209,ATP500,Indoor,Hard,The Final,3,Alex De Minaur,Carlos Alcaraz,Carlos Alcaraz,8,3,3735,7010,3.2,1.36,4-6 6-3 2-6,2025,277,Alex De Minaur,carlos_alcaraz,alex_de_minaur
Argentina Open,20250210,ATP250,Outdoor,Clay,1st Round,3,Dusan Lajovic,Roberto Carballes Baena,Dusan Lajovic,81,50,717,1071,2.5,1.53,7-6 7-5,2025,278,Roberto Carballes Baena,dusan_lajovic,roberto_carballes_baena
Argentina Open,20250210,ATP250,Outdoor,Clay,1st Round,3,Alexandre Muller,Laslo Djere,Laslo Djere,58,112,953,525,2.38,1.57,3-6 3-6,2025,279,Alexandre Muller,laslo_djere,alexandre_muller
Argentina Open,20250210,ATP250,Outdoor,Clay,1st Round,3,Thiago Seyboth Wild,Facundo Diaz Acosta,Thiago Seyboth Wild,77,75,732,748,2.2,1.67,3-6 6-2 6-3,2025,280,Facundo Diaz Acosta,thiago_seyboth_wild,facundo_diaz_acosta
Argentina Open,20250211,ATP250,Outdoor,Clay,1st Round,3,Francisco Comesana,Mariano Navone,Mariano Navone,84,47,674,1158,3.0,1.4,4-6 4-6,2025,281,Francisco Comesana,mariano_navone,francisco_comesana
Argentina Open,20250211,ATP250,Outdoor,Clay,1st Round,3,Sebastian Baez,Camilo Ugo Carabelli,Sebastian Baez,31,87,1535,672,1.4,3.0,6-4 6-4,2025,282,Camilo Ugo Carabelli,sebastian_baez,camilo_ugo_carabelli
Argentina Open,20250211,ATP250,Outdoor,Clay,1st Round,3,R Burruchaga,JM Cerundolo,JM Cerundolo,141,139,428,432,1.8,2.0,6-7 7-5 5-7,2025,283,R Burruchaga,jm_cerundolo,r_burruchaga
Argentina Open,20250211,ATP250,Outdoor,Clay,1st Round,3,Francisco Cerundolo,Luciano Darderi,Francisco Cerundolo,28,59,1670,945,1.36,3.2,6-4 6-4,2025,284,Luciano Darderi,francisco_cerundolo,luciano_darderi
Argentina Open,20250212,ATP250,Outdoor,Clay,1st Round,3,T Etcheverry,Joao Fonseca,Joao Fonseca,44,99,1240,600,2.0,1.8,3-6 3-6,2025,285,T Etcheverry,joao_fonseca,t_etcheverry
Argentina Open,20250212,ATP250,Outdoor,Clay,1st Round,3,Federico Coria,Hugo Gaston,Federico Coria,115,91,501,649,1.67,2.2,6-3 6-2,2025,286,Hugo Gaston,federico_coria,hugo_gaston
Argentina Open,20250212,ATP250,Outdoor,Clay,1st Round,3,Damir Dzumhur,Pedro Martinez,Pedro Martinez,90,41,654,1295,3.2,1.36,6-0 2-6 6-7,2025,287,Damir Dzumhur,pedro_martinez,damir_dzumhur
Argentina Open,20250212,ATP250,Outdoor,Clay,1st Round,3,Diego Schwartzman,Nicolas Jarry,Diego Schwartzman,386,40,124,1340,4.33,1.22,7-6 4-6 6-3,2025,288,Nicolas Jarry,diego_schwartzman,nicolas_jarry
Argentina Open,20250212,ATP250,Outdoor,Clay,1st Round,3,Sumit Nagal,Corentin Moutet,Corentin Moutet,129,66,473,872,2.75,1.44,5-7 2-6,2025,289,Sumit Nagal,corentin_moutet,sumit_nagal
Argentina Open,20250212,ATP250,Outdoor,Clay,2nd Round,3,Laslo Djere,Alejandro Tabilo,Laslo Djere,112,27,525,1705,1.53,2.5,2-6 6-1 7-6,2025,290,Alejandro Tabilo,laslo_djere,alejandro_tabilo
Argentina Open,20250212,ATP250,Outdoor,Clay,2nd Round,3,Dusan Lajovic,Alexander Zverev,Alexander Zverev,81,2,717,8135,6.5,1.11,4-6 4-6,2025,291,Dusan Lajovic,alexander_zverev,dusan_lajovic
Argentina Open,20250212,ATP250,Outdoor,Clay,2nd Round,3,Thiago Seyboth Wild,Sebastian Baez,Thiago Seyboth Wild,77,31,732,1535,2.63,1.5,6-3 6-4,2025,292,Sebastian Baez,thiago_seyboth_wild,sebastian_baez
Argentina Open,20250212,ATP250,Outdoor,Clay,2nd Round,3,JM Cerundolo,Francisco Cerundolo,Francisco Cerundolo,139,28,432,1670,5.0,1.17,2-6 3-6,2025,293,JM Cerundolo,francisco_cerundolo,jm_cerundolo
Argentina Open,20250213,ATP250,Outdoor,Clay,2nd Round,3,Joao Fonseca,Federico Coria,Joao Fonseca,99,115,600,501,1.13,6.0,2-6 6-4 6-2,2025,294,Federico Coria,joao_fonseca,federico_coria
Argentina Open,20250213,ATP250,Outdoor,Clay,2nd Round,3,Diego Schwartzman,Pedro Martinez,Pedro Martinez,386,41,124,1295,3.2,1.36,2-6 2-6,2025,295,Diego Schwartzman,pedro_martinez,diego_schwartzman
Argentina Open,20250213,ATP250,Outdoor,Clay,2nd Round,3,Mariano Navone,Holger Rune,Mariano Navone,47,12,1158,3010,2.38,1.57,6-1 7-6,2025,296,Holger Rune,mariano_navone,holger_rune
Argentina Open,20250213,ATP250,Outdoor,Clay,2nd Round,3,Corentin Moutet,Lorenzo Musetti,Lorenzo Musetti,66,16,872,2650,3.5,1.3,2-6 3-6,2025,297,Corentin Moutet,lorenzo_musetti,corentin_moutet
Argentina Open,20250214,ATP250,Outdoor,Clay,Quarterfinals,3,Laslo Djere,Thiago Seyboth Wild,Laslo Djere,112,77,525,732,1.73,2.1,7-6 6-3,2025,298,Thiago Seyboth Wild,laslo_djere,thiago_seyboth_wild
Argentina Open,20250214,ATP250,Outdoor,Clay,Quarterfinals,3,Mariano Navone,Joao Fonseca,Joao Fonseca,47,99,1158,600,2.38,1.57,6-3 4-6 5-7,2025,299,Mariano Navone,joao_fonseca,mariano_navone
Argentina Open,20250214,ATP250,Outdoor,Clay,Quarterfinals,3,Francisco Cerundolo,Alexander Zverev,Francisco Cerundolo,28,2,1670,8135,3.5,1.3,3-6 6-3 6-2,2025,300,Alexander Zverev,francisco_cerundolo,alexander_zverev
Argentina Open,20250215,ATP250,Outdoor,Clay,Semifinals,3,Laslo Djere,Joao Fonseca,Joao Fonseca,112,99,525,600,2.3,1.62,6-7 7-5 1-6,2025,301,Laslo Djere,joao_fonseca,laslo_djere
Argentina Open,20250215,ATP250,Outdoor,Clay,Semifinals,3,Francisco Cerundolo,Pedro Martinez,Francisco Cerundolo,28,41,1670,1295,1.3,3.5,6-2 6-4,2025,302,Pedro Martinez,francisco_cerundolo,pedro_martinez
Argentina Open,20250216,ATP250,Outdoor,Clay,The Final,3,Francisco Cerundolo,Joao Fonseca,Joao Fonseca,28,99,1670,600,1.62,2.3,4-6 6-7,2025,303,Francisco Cerundolo,joao_fonseca,francisco_cerundolo
Delray Beach Open,20250210,ATP250,Outdoor,Hard,1st Round,3,Miomir Kecmanovic,Borna Gojo,Miomir Kecmanovic,56,414,996,111,1.36,3.2,6-4 6-4,2025,304,Borna Gojo,miomir_kecmanovic,borna_gojo
Delray Beach Open,20250210,ATP250,Outdoor,Hard,1st Round,3,Zachary Svajda,Cameron Norrie,Cameron Norrie,169,61,339,934,2.75,1.44,5-7 4-6,2025,305,Zachary Svajda,cameron_norrie,zachary_svajda
Delray Beach Open,20250210,ATP250,Outdoor,Hard,1st Round,3,Ethan Quinn,T Boyer,Ethan Quinn,150,113,382,524,2.0,1.8,6-2 6-7 7-6,2025,306,T Boyer,ethan_quinn,t_boyer
Delray Beach Open,20250210,ATP250,Outdoor,Hard,1st Round,3,Alexander Shevchenko,Michael Mmoh,Michael Mmoh,88,328,668,156,1.91,1.91,5-7 6-7,2025,307,Alexander Shevchenko,michael_mmoh,alexander_shevchenko
Delray Beach Open,20250211,ATP250,Outdoor,Hard,1st Round,3,Brandon Nakashima,JK Trotter,Brandon Nakashima,43,182,1250,321,1.33,3.4,7-6 6-1,2025,308,JK Trotter,brandon_nakashima,jk_trotter
Delray Beach Open,20250211,ATP250,Outdoor,Hard,1st Round,3,Aleksandar Vukic,Yoshihito Nishioka,Yoshihito Nishioka,67,63,868,922,2.2,1.67,3-6 4-6,2025,309,Aleksandar Vukic,yoshihito_nishioka,aleksandar_vukic
Delray Beach Open,20250211,ATP250,Outdoor,Hard,1st Round,3,Alejandro Davidovich Fokina,Taro Daniel,Alejandro Davidovich Fokina,60,119,940,494,1.3,3.5,6-2 7-6,2025,310,Taro Daniel,alejandro_davidovich_fokina,taro_daniel
Delray Beach Open,20250211,ATP250,Outdoor,Hard,1st Round,3,Rinky Hijikata,Y Bu,Y Bu,72,69,784,830,2.2,1.67,2-6 0-6,2025,311,Rinky Hijikata,y_bu,rinky_hijikata
Delray Beach Open,20250211,ATP250,Outdoor,Hard,1st Round,3,Arthur Rinderknech,Dmitry Popko,Arthur Rinderknech,65,208,899,289,1.13,6.0,6-2 6-4,2025,312,Dmitry Popko,arthur_rinderknech,dmitry_popko
Delray Beach Open,20250211,ATP250,Outdoor,Hard,1st Round,3,Kei Nishikori,M McDonald,M McDonald,71,123,793,488,1.5,2.63,6-7 6-4 5-7,2025,313,Kei Nishikori,m_mcdonald,kei_nishikori
Delray Beach Open,20250212,ATP250,Outdoor,Hard,1st Round,3,Reilly Opelka,Christopher Eubanks,Reilly Opelka,121,104,491,567,1.44,2.75,6-3 7-6,2025,314,Christopher Eubanks,reilly_opelka,christopher_eubanks
Delray Beach Open,20250212,ATP250,Outdoor,Hard,1st Round,3,Adam Walton,Learner Tien,Learner Tien,89,82,655,707,3.0,1.4,4-6 3-6,2025,315,Adam Walton,learner_tien,adam_walton
Delray Beach Open,20250212,ATP250,Outdoor,Hard,2nd Round,3,Cameron Norrie,Arthur Rinderknech,Cameron Norrie,61,65,934,899,1.4,3.0,7-6 6-2,2025,316,Arthur Rinderknech,cameron_norrie,arthur_rinderknech
Delray Beach Open,20250212,ATP250,Outdoor,Hard,2nd Round,3,Ethan Quinn,Marcos Giron,Marcos Giron,150,49,382,1125,3.2,1.36,3-6 4-6,2025,317,Ethan Quinn,marcos_giron,ethan_quinn
Delray Beach Open,20250213,ATP250,Outdoor,Hard,2nd Round,3,Brandon Nakashima,Reilly Opelka,Brandon Nakashima,43,121,1250,491,2.0,1.8,3-6 7-5 6-2,2025,318,Reilly Opelka,brandon_nakashima,reilly_opelka
Delray Beach Open,20250213,ATP250,Outdoor,Hard,2nd Round,3,M McDonald,Alejandro Davidovich Fokina,Alejandro Davidovich Fokina,123,60,488,940,2.63,1.5,2-6 7-5 0-6,2025,319,M McDonald,alejandro_davidovich_fokina,m_mcdonald
Delray Beach Open,20250213,ATP250,Outdoor,Hard,2nd Round,3,Matteo Arnaldi,Learner Tien,Matteo Arnaldi,38,82,1355,707,1.73,2.1,7-6 4-6 7-6,2025,320,Learner Tien,matteo_arnaldi,learner_tien
Delray Beach Open,20250214,ATP250,Outdoor,Hard,2nd Round,3,Y Bu,Taylor Fritz,Taylor Fritz,69,4,830,5100,8.0,1.08,6-7 2-6,2025,321,Y Bu,taylor_fritz,y_bu
Delray Beach Open,20250214,ATP250,Outdoor,Hard,Quarterfinals,3,Miomir Kecmanovic,Marcos Giron,Miomir Kecmanovic,56,49,996,1125,2.0,1.8,2-6 6-4 6-2,2025,322,Marcos Giron,miomir_kecmanovic,marcos_giron
Delray Beach Open,20250214,ATP250,Outdoor,Hard,Quarterfinals,3,Cameron Norrie,Alex Michelsen,Alex Michelsen,61,37,934,1370,2.2,1.67,6-7 5-7,2025,323,Cameron Norrie,alex_michelsen,cameron_norrie
Delray Beach Open,20250214,ATP250,Outdoor,Hard,Quarterfinals,3,Matteo Arnaldi,Brandon Nakashima,Matteo Arnaldi,38,43,1355,1250,2.3,1.62,7-6 6-4,2025,324,Brandon Nakashima,matteo_arnaldi,brandon_nakashima
Delray Beach Open,20250215,ATP250,Outdoor,Hard,Quarterfinals,3,Taylor Fritz,Alejandro Davidovich Fokina,Alejandro Davidovich Fokina,4,60,5100,940,1.2,4.5,6-7 6-7,2025,325,Taylor Fritz,alejandro_davidovich_fokina,taylor_fritz
Delray Beach Open,20250215,ATP250,Outdoor,Hard,Semifinals,3,Miomir Kecmanovic,Alex Michelsen,Miomir Kecmanovic,56,37,996,1370,2.3,1.62,7-6 6-3,2025,326,Alex Michelsen,miomir_kecmanovic,alex_michelsen
Delray Beach Open,20250216,ATP250,Outdoor,Hard,Semifinals,3,Matteo Arnaldi,Alejandro Davidovich Fokina,Alejandro Davidovich Fokina,38,60,1355,940,1.67,2.2,4-6 4-6,2025,327,Matteo Arnaldi,alejandro_davidovich_fokina,matteo_arnaldi
Delray Beach Open,20250216,ATP250,Outdoor,Hard,The Final,3,Miomir Kecmanovic,Alejandro Davidovich Fokina,Miomir Kecmanovic,56,60,996,940,1.8,2.0,3-6 6-1 7-5,2025,328,Alejandro Davidovich Fokina,miomir_kecmanovic,alejandro_davidovich_fokina
Open 13,20250210,ATP250,Indoor,Hard,1st Round,3,Raphael Collignon,Hamad Medjedovic,Hamad Medjedovic,122,96,491,617,3.4,1.33,3-6 4-6,2025,329,Raphael Collignon,hamad_medjedovic,raphael_collignon
Open 13,20250210,ATP250,Indoor,Hard,1st Round,3,Otto Virtanen,Sebastian Korda,Otto Virtanen,98,23,614,2000,3.2,1.36,6-7 7-6 6-4,2025,330,Sebastian Korda,otto_virtanen,sebastian_korda
Open 13,20250210,ATP250,Indoor,Hard,1st Round,3,Botic Van De Zandschulp,Lorenzo Sonego,Lorenzo Sonego,85,35,672,1376,2.0,1.8,1-6 6-3 3-6,2025,331,Botic Van De Zandschulp,lorenzo_sonego,botic_van_de_zandschulp
Open 13,20250211,ATP250,Indoor,Hard,1st Round,3,Daniel Altmaier,Luca Nardi,Daniel Altmaier,80,83,728,681,2.0,1.8,6-2 6-2,2025,332,Luca Nardi,daniel_altmaier,luca_nardi
Open 13,20250211,ATP250,Indoor,Hard,1st Round,3,Richard Gasquet,Alexander Bublik,Alexander Bublik,128,48,478,1130,2.3,1.62,4-6 4-6,2025,333,Richard Gasquet,alexander_bublik,richard_gasquet
Open 13,20250211,ATP250,Indoor,Hard,1st Round,3,Luca Van Assche,Benjamin Bonzi,Luca Van Assche,164,64,346,911,2.63,1.5,3-6 6-3 7-6,2025,334,Benjamin Bonzi,luca_van_assche,benjamin_bonzi
Open 13,20250211,ATP250,Indoor,Hard,1st Round,3,Manuel Guinard,JL Struff,JL Struff,280,46,191,1200,4.5,1.2,5-7 6-7,2025,335,Manuel Guinard,jl_struff,manuel_guinard
Open 13,20250211,ATP250,Indoor,Hard,1st Round,3,Nuno Borges,Stan Wawrinka,Nuno Borges,39,158,1345,361,1.57,2.38,6-7 7-6 6-3,2025,336,Stan Wawrinka,nuno_borges,stan_wawrinka
Open 13,20250211,ATP250,Indoor,Hard,1st Round,3,Clement Chidekh,Zizou Bergs,Zizou Bergs,189,62,317,932,3.2,1.36,4-6 4-6,2025,337,Clement Chidekh,zizou_bergs,clement_chidekh
Open 13,20250211,ATP250,Indoor,Hard,1st Round,3,Zh Zhang,Quentin Halys,Zh Zhang,52,74,1050,756,1.73,2.1,6-3 6-7 7-6,2025,338,Quentin Halys,zh_zhang,quentin_halys
Open 13,20250212,ATP250,Indoor,Hard,1st Round,3,A Gea,Hugo Grenier,Hugo Grenier,306,202,171,306,1.73,2.1,5-7 4-6,2025,339,A Gea,hugo_grenier,a_gea
Open 13,20250212,ATP250,Indoor,Hard,1st Round,3,P Herbert,Harold Mayot,P Herbert,192,136,315,447,1.91,1.91,2-6 7-5 6-3,2025,340,Harold Mayot,p_herbert,harold_mayot
Open 13,20250212,ATP250,Indoor,Hard,2nd Round,3,Otto Virtanen,Daniel Altmaier,Daniel Altmaier,98,80,614,728,1.73,2.1,4-6 3-6,2025,341,Otto Virtanen,daniel_altmaier,otto_virtanen
Open 13,20250212,ATP250,Indoor,Hard,2nd Round,3,Hamad Medjedovic,Karen Khachanov,Hamad Medjedovic,96,21,617,2210,2.3,1.62,6-2 6-3,2025,342,Karen Khachanov,hamad_medjedovic,karen_khachanov
Open 13,20250212,ATP250,Indoor,Hard,2nd Round,3,Alexander Bublik,Ugo Humbert,Ugo Humbert,48,17,1130,2625,3.75,1.29,6-7 4-6,2025,343,Alexander Bublik,ugo_humbert,alexander_bublik
Open 13,20250213,ATP250,Indoor,Hard,2nd Round,3,Zizou Bergs,Nuno Borges,Zizou Bergs,62,39,932,1345,1.73,2.1,6-2 6-7 6-2,2025,344,Nuno Borges,zizou_bergs,nuno_borges
Open 13,20250213,ATP250,Indoor,Hard,2nd Round,3,Hubert Hurkacz,Zh Zhang,Zh Zhang,20,52,2305,1050,1.25,4.0,4-6 7-6 3-6,2025,345,Hubert Hurkacz,zh_zhang,hubert_hurkacz
Open 13,20250213,ATP250,Indoor,Hard,2nd Round,3,Daniil Medvedev,P Herbert,Daniil Medvedev,8,192,3830,315,1.14,5.5,6-2 6-4,2025,346,P Herbert,daniil_medvedev,p_herbert
Open 13,20250213,ATP250,Indoor,Hard,2nd Round,3,Hugo Grenier,JL Struff,JL Struff,202,46,306,1200,3.2,1.36,4-6 7-5 4-6,2025,347,Hugo Grenier,jl_struff,hugo_grenier
Open 13,20250214,ATP250,Indoor,Hard,Quarterfinals,3,Ugo Humbert,Lorenzo Sonego,Ugo Humbert,17,35,2625,1376,1.36,3.2,6-4 6-4,2025,348,Lorenzo Sonego,ugo_humbert,lorenzo_sonego
Open 13,20250214,ATP250,Indoor,Hard,Quarterfinals,3,JL Struff,Daniil Medvedev,Daniil Medvedev,46,8,1200,3830,4.33,1.19,3-6 2-6,2025,349,JL Struff,daniil_medvedev,jl_struff
Open 13,20250214,ATP250,Indoor,Hard,Quarterfinals,3,Hamad Medjedovic,Daniel Altmaier,Hamad Medjedovic,96,80,617,728,1.44,2.75,7-5 6-7 6-4,2025,350,Daniel Altmaier,hamad_medjedovic,daniel_altmaier
Open 13,20250215,ATP250,Indoor,Hard,Semifinals,3,Zizou Bergs,Ugo Humbert,Ugo Humbert,62,17,932,2625,3.2,1.36,4-6 4-6,2025,351,Zizou Bergs,ugo_humbert,zizou_bergs
Open 13,20250215,ATP250,Indoor,Hard,Semifinals,3,Hamad Medjedovic,Daniil Medvedev,Hamad Medjedovic,96,8,617,3830,3.75,1.29,6-3 6-2,2025,352,Daniil Medvedev,hamad_medjedovic,daniil_medvedev
Open 13,20250216,ATP250,Indoor,Hard,The Final,3,Hamad Medjedovic,Ugo Humbert,Ugo Humbert,96,17,617,2625,3.0,1.4,6-7 4-6,2025,353,Hamad Medjedovic,ugo_humbert,hamad_medjedovic
Qatar Exxon Mobil Open,20250217,ATP500,Outdoor,Hard,1st Round,3,O Connell C.,Hady Habib,O Connell C.,82,166,730,341,1.3,3.5,7-6 7-6,2025,354,Hady Habib,o_connell_c.,hady_habib
Qatar Exxon Mobil Open,20250217,ATP500,Outdoor,Hard,1st Round,3,Grigor Dimitrov,Jiri Lehecka,Jiri Lehecka,15,25,2745,1835,2.1,1.73,4-6 4-6,2025,355,Grigor Dimitrov,jiri_lehecka,grigor_dimitrov
Qatar Exxon Mobil Open,20250217,ATP500,Outdoor,Hard,1st Round,3,Fabian Marozsan,Aziz Dougaz,Fabian Marozsan,57,216,1010,265,1.17,5.0,7-5 6-3,2025,356,Aziz Dougaz,fabian_marozsan,aziz_dougaz
Qatar Exxon Mobil Open,20250217,ATP500,Outdoor,Hard,1st Round,3,Marin Cilic,Carlos Alcaraz,Carlos Alcaraz,192,3,313,7410,17.0,1.03,4-6 4-6,2025,357,Marin Cilic,carlos_alcaraz,marin_cilic
Qatar Exxon Mobil Open,20250217,ATP500,Outdoor,Hard,1st Round,3,Jack Draper,Alexei Popyrin,Jack Draper,16,27,2680,1800,1.4,3.0,6-2 7-6,2025,358,Alexei Popyrin,jack_draper,alexei_popyrin
Qatar Exxon Mobil Open,20250218,ATP500,Outdoor,Hard,1st Round,3,Roman Safiullin,Alex De Minaur,Alex De Minaur,71,8,823,3735,8.0,1.08,1-6 5-7,2025,359,Roman Safiullin,alex_de_minaur,roman_safiullin
Qatar Exxon Mobil Open,20250218,ATP500,Outdoor,Hard,1st Round,3,Botic Van De Zandschulp,Abedallah Shelbayh,Botic Van De Zandschulp,87,267,672,201,1.2,4.5,7-5 6-3,2025,360,Abedallah Shelbayh,botic_van_de_zandschulp,abedallah_shelbayh
Qatar Exxon Mobil Open,20250218,ATP500,Outdoor,Hard,1st Round,3,Zh Zhang,Luca Nardi,Luca Nardi,49,85,1100,674,1.62,2.3,4-6 3-6,2025,361,Zh Zhang,luca_nardi,zh_zhang
Qatar Exxon Mobil Open,20250218,ATP500,Outdoor,Hard,1st Round,3,Nuno Borges,Otto Virtanen,Nuno Borges,39,92,1345,639,1.4,3.0,7-6 6-3,2025,362,Otto Virtanen,nuno_borges,otto_virtanen
Qatar Exxon Mobil Open,20250218,ATP500,Outdoor,Hard,1st Round,3,Roberto Bautista Agut,Zizou Bergs,Zizou Bergs,54,58,1052,1007,2.1,1.73,4-6 6-7,2025,363,Roberto Bautista Agut,zizou_bergs,roberto_bautista_agut
Qatar Exxon Mobil Open,20250218,ATP500,Outdoor,Hard,1st Round,3,Tallon Griekspoor,JL Struff,Tallon Griekspoor,51,44,1080,1200,1.57,2.38,7-6 7-6,2025,364,JL Struff,tallon_griekspoor,jl_struff
Qatar Exxon Mobil Open,20250218,ATP500,Outdoor,Hard,1st Round,3,Alexander Bublik,Andrey Rublev,Andrey Rublev,48,10,1105,3220,3.75,1.29,3-6 4-6,2025,365,Alexander Bublik,andrey_rublev,alexander_bublik
Qatar Exxon Mobil Open,20250218,ATP500,Outdoor,Hard,1st Round,3,Daniil Medvedev,Karen Khachanov,Daniil Medvedev,6,21,3930,2210,1.57,2.38,4-6 7-5 6-3,2025,366,Karen Khachanov,daniil_medvedev,karen_khachanov
Qatar Exxon Mobil Open,20250218,ATP500,Outdoor,Hard,1st Round,3,Quentin Halys,F Auger-Aliassime,F Auger-Aliassime,79,23,734,1965,4.0,1.25,6-4 4-6 6-7,2025,367,Quentin Halys,f_auger-aliassime,quentin_halys
Qatar Exxon Mobil Open,20250218,ATP500,Outdoor,Hard,1st Round,3,Matteo Berrettini,Novak Djokovic,Matteo Berrettini,35,7,1430,3900,3.75,1.29,7-6 6-2,2025,368,Novak Djokovic,matteo_berrettini,novak_djokovic
Qatar Exxon Mobil Open,20250218,ATP500,Outdoor,Hard,1st Round,3,Stefanos Tsitsipas,Hamad Medjedovic,Hamad Medjedovic,11,73,3095,782,1.44,2.75,6-7 7-5 6-7,2025,369,Stefanos Tsitsipas,hamad_medjedovic,stefanos_tsitsipas
Qatar Exxon Mobil Open,20250219,ATP500,Outdoor,Hard,2nd Round,3,Alex De Minaur,Botic Van De Zandschulp,Alex De Minaur,8,87,3735,672,1.14,5.5,6-4 6-4,2025,370,Botic Van De Zandschulp,alex_de_minaur,botic_van_de_zandschulp
Qatar Exxon Mobil Open,20250219,ATP500,Outdoor,Hard,2nd Round,3,Nuno Borges,Andrey Rublev,Andrey Rublev,39,10,1345,3220,3.5,1.3,3-6 4-6,2025,371,Nuno Borges,andrey_rublev,nuno_borges
Qatar Exxon Mobil Open,20250219,ATP500,Outdoor,Hard,2nd Round,3,Jack Draper,O Connell C.,Jack Draper,16,82,2680,730,1.2,4.5,6-2 6-1,2025,372,O Connell C.,jack_draper,o_connell_c.
Qatar Exxon Mobil Open,20250219,ATP500,Outdoor,Hard,2nd Round,3,Zizou Bergs,Daniil Medvedev,Daniil Medvedev,58,6,1007,3930,3.2,1.36,2-6 1-6,2025,373,Zizou Bergs,daniil_medvedev,zizou_bergs
Qatar Exxon Mobil Open,20250219,ATP500,Outdoor,Hard,2nd Round,3,Jiri Lehecka,Fabian Marozsan,Jiri Lehecka,25,57,1835,1010,1.3,3.5,6-4 6-2,2025,374,Fabian Marozsan,jiri_lehecka,fabian_marozsan
Qatar Exxon Mobil Open,20250219,ATP500,Outdoor,Hard,2nd Round,3,Luca Nardi,Carlos Alcaraz,Carlos Alcaraz,85,3,674,7410,15.0,1.03,1-6 6-4 3-6,2025,375,Luca Nardi,carlos_alcaraz,luca_nardi
Qatar Exxon Mobil Open,20250219,ATP500,Outdoor,Hard,2nd Round,3,Matteo Berrettini,Tallon Griekspoor,Matteo Berrettini,35,51,1430,1080,1.4,3.0,7-6 6-7 6-4,2025,376,Tallon Griekspoor,matteo_berrettini,tallon_griekspoor
Qatar Exxon Mobil Open,20250220,ATP500,Outdoor,Hard,Quarterfinals,3,Alex De Minaur,Andrey Rublev,Andrey Rublev,8,10,3735,3220,1.67,2.2,1-6 6-3 6-7,2025,377,Alex De Minaur,andrey_rublev,alex_de_minaur
Qatar Exxon Mobil Open,20250220,ATP500,Outdoor,Hard,Quarterfinals,3,Jiri Lehecka,Carlos Alcaraz,Jiri Lehecka,25,3,1835,7410,4.0,1.25,6-3 3-6 6-4,2025,378,Carlos Alcaraz,jiri_lehecka,carlos_alcaraz
Qatar Exxon Mobil Open,20250220,ATP500,Outdoor,Hard,Quarterfinals,3,Matteo Berrettini,Jack Draper,Jack Draper,35,16,1430,2680,2.2,1.67,6-4 4-6 3-6,2025,379,Matteo Berrettini,jack_draper,matteo_berrettini
Qatar Exxon Mobil Open,20250221,ATP500,Outdoor,Hard,Semifinals,3,Andrey Rublev,F Auger-Aliassime,Andrey Rublev,10,23,3220,1965,1.67,2.2,7-5 4-6 7-6,2025,380,F Auger-Aliassime,andrey_rublev,f_auger-aliassime
Qatar Exxon Mobil Open,20250221,ATP500,Outdoor,Hard,Semifinals,3,Jiri Lehecka,Jack Draper,Jack Draper,25,16,1835,2680,2.2,1.67,6-3 6-7 3-6,2025,381,Jiri Lehecka,jack_draper,jiri_lehecka
Qatar Exxon Mobil Open,20250222,ATP500,Outdoor,Hard,The Final,3,Andrey Rublev,Jack Draper,Andrey Rublev,10,16,3220,2680,2.0,1.8,7-5 5-7 6-1,2025,382,Jack Draper,andrey_rublev,jack_draper
Rio Open,20250217,ATP500,Outdoor,Clay,1st Round,3,Felipe Meligeni Alves,Alexander Shevchenko,Alexander Shevchenko,149,103,382,568,1.67,2.2,4-6 2-6,2025,383,Felipe Meligeni Alves,alexander_shevchenko,felipe_meligeni_alves
Rio Open,20250217,ATP500,Outdoor,Clay,1st Round,3,Nicolas Jarry,JM Cerundolo,Nicolas Jarry,47,127,1175,464,1.4,3.0,4-6 6-3 6-4,2025,384,JM Cerundolo,nicolas_jarry,jm_cerundolo
Rio Open,20250217,ATP500,Outdoor,Clay,1st Round,3,Gustavo Heide,Francisco Comesana,Francisco Comesana,162,86,359,673,2.3,1.62,6-7 7-6 3-6,2025,385,Gustavo Heide,francisco_comesana,gustavo_heide
Rio Open,20250217,ATP500,Outdoor,Clay,1st Round,3,Thiago Monteiro,Facundo Diaz Acosta,Thiago Monteiro,99,119,590,498,1.8,2.0,3-6 6-3 7-6,2025,386,Facundo Diaz Acosta,thiago_monteiro,facundo_diaz_acosta
